yearMonth,assunto_cnj,count
2012-12-01,Locação de Móvel,5
2012-12-01,Lotação,3
2012-12-01,Mandato,30
2012-12-01,Marca,8
2012-12-01,Maus Tratos,3
2012-12-01,Meio Ambiente,19
2012-12-01,Militar,6
2012-12-01,Multa,2
2012-12-01,Multas e demais Sanções,112
2012-12-01,Municipais,14
2012-12-01,Município,3
2012-12-01,Mútuo,226
2012-12-01,Nomeação,24
2012-12-01,Nota Promissória,30
2012-12-01,Nulidade e Anulação de Testamento,1
2012-12-01,Obrigações,174
2012-12-01,Organização Político-administrativa / Administração Pública,2
2012-12-01,Organizações Religiosas,2
2012-12-01,Overbooking,2
2012-12-01,Pagamento,23
2012-12-01,Pagamento Atrasado / Correção Monetária,1
2012-12-01,Parceria Agrícola e/ou pecuária,14
2012-12-01,Parlamentares,2
2012-12-01,Patente,2
2012-12-01,Patrimônio Histórico / Tombamento,2
2012-12-01,Penhor,2
2012-12-01,Pensão,66
2012-12-01,Pensão por Morte (Art. 74/9),28
2012-12-01,PIS,3
2012-12-01,Piso Salarial,8
2012-12-01,Plano de Classificação de Cargos,2
2012-12-01,Planos de Saúde,242
2012-12-01,Posse,111
2012-12-01,Posse de Drogas para Consumo Pessoal,5
2012-12-01,Posse e Exercício,4
2012-12-01,Prestação de Serviços,76
2012-12-01,Previdência privada,284
2012-12-01,Processo Administrativo Disciplinar ou Sindicância,9
2012-12-01,Programa de Computador,2
2012-12-01,Promessa de Compra e Venda,211
2012-12-01,Promoção,21
2012-12-01,Promoção / Ascensão,172
2012-12-01,Propriedade,22
2012-12-01,Propriedade Fiduciária,1
2012-12-01,Propriedade Intelectual / Industrial,5
2012-12-01,Protesto Indevido de Título,4
2012-12-01,Prova de Títulos,2
2012-12-01,Readaptação,4
2012-12-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",11
2012-12-01,"Reajustes de Remuneração, Proventos ou Pensão",991
2012-12-01,Receptação,38
2012-12-01,Receptação Qualificada,11
2012-12-01,Reconhecimento / Dissolução,26
2012-12-01,Recuperação extrajudicial,1
2012-12-01,Recuperação judicial e Falência,40
2012-12-01,Regime Estatutário,2
2012-12-01,Registro das Pessoas Juridicas d de Titulos E,1
2012-12-01,Registro de Imóveis,8
2012-12-01,REGISTROS PÚBLICOS,1
2012-12-01,Regulamentação de Visitas,6
2012-12-01,Reintegração,6
2012-12-01,Reivindicação,6
2012-12-01,Relações de Parentesco,4
2012-12-01,Remoção,2
2012-12-01,Representação comercial,12
2012-12-01,Rescisão,1
2012-12-01,Rescisão / Resolução,6
2012-12-01,Rescisão do contrato e devolução do dinheiro,5
2012-12-01,Reserva de Dominio,12
2012-12-01,Reserva Remunerada,1
2012-12-01,Resistência,6
2012-12-01,Responsabilidade Civil,343
2012-12-01,Responsabilidade Civil do Empregador,1
2012-12-01,Responsabilidade da Administração,18
2012-12-01,Responsabilidade do Fornecedor,2
2012-12-01,Restabelecimento,11
2012-12-01,Revisão,10
2012-12-01,Revisão do Saldo Devedor,1
2012-12-01,Roubo,96
2012-12-01,Roubo (art. 157),2
2012-12-01,Roubo Majorado,536
2012-12-01,Rural - Agrícola/Pecuário,1
2012-12-01,Salário-Família,2
2012-12-01,Saúde,14
2012-12-01,Seguida de Morte,1
2012-12-01,Seguro,591
2012-12-01,Seqüestro e cárcere privado,2
2012-12-01,Serviços,10
2012-12-01,Serviços Hospitalares,3
2012-12-01,Serviços Profissionais,2
2012-12-01,Servidão,4
2012-12-01,Servidao de Eletroduto,6
2012-12-01,Servidor Público Civil,79
2012-12-01,Servidores Ativos,24
2012-12-01,Servidores Inativos,18
2012-12-01,Sistema Financeiro da Habitação,42
2012-12-01,Sistema Nacional de Trânsito,95
2012-12-01,Sistema Remuneratório e Benefícios,340
2012-12-01,Sociedade,25
2012-12-01,Substituição do Produto,2
2012-12-01,Sucessões,7
2012-12-01,Suspensão da Exigibilidade,2
2012-12-01,Sustação de Protesto,6
2012-12-01,Taxa de Iluminação Pública,4
2012-12-01,Taxa de Limpeza Pública,1
2012-12-01,Taxa de Prevenção e Combate a Incêndio,1
2012-12-01,Taxas,10
2012-12-01,Telefonia,255
2012-12-01,Tempo de Serviço,3
2012-12-01,Títulos de Crédito,3
2012-12-01,Tráfico de Drogas e Condutas Afins,492
2012-12-01,Transação,11
2012-12-01,Transferência de cotas,7
2012-12-01,Transferência para reserva,1
2012-12-01,Transporte Aéreo,1
2012-12-01,Transporte de Coisas,1
2012-12-01,Transporte de Pessoas,9
2012-12-01,Transporte Terrestre,3
2012-12-01,Tratamento Medico-Hospitalar e/ou Fornecimento,24
2012-12-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,1417
2012-12-01,Tutela e Curatela,1
2012-12-01,Ultraje Público ao Pudor (Ato/Escrito Obsceno),1
2012-12-01,União Estável ou Concubinato,3
2012-12-01,Uso,2
2012-12-01,Uso de documento falso,3
2012-12-01,Usucapiao (Bens Moveis),1
2012-12-01,Usucapião da L 6.969/1981,2
2012-12-01,Usucapião Especial (Constitucional),6
2012-12-01,Usucapião Extraordinária,23
2012-12-01,Usucapião Ordinária,5
2012-12-01,Violação aos Princípios Administrativos,4
2012-12-01,Violação de direito autoral,3
2012-12-01,Violação de domicílio,1
2012-12-01,Voluntária,1
2012-12-01,NA,825
2013-01-01,1/3 de férias,3
2013-01-01,Abandono Intelectual,2
2013-01-01,Abandono Material,3
2013-01-01,Abatimento proporcional do preço,2
2013-01-01,Aborto provocado por terceiro,2
2013-01-01,Acidente de Trabalho,9
2013-01-01,Acidente De Trabalho,16
2013-01-01,Acidente de Trânsito,15
2013-01-01,Acumulação de Cargos,1
2013-01-01,Adicional de Horas Extras,8
2013-01-01,Adicional de Insalubridade,25
2013-01-01,Adicional de Periculosidade,1
2013-01-01,Adicional de Produtividade,5
2013-01-01,Adicional de Serviço Noturno,11
2013-01-01,Adicional por Tempo de Serviço,4
2013-01-01,Adjudicação Compulsória,3
2013-01-01,Adoção de Criança,1
2013-01-01,Adoção Nacional,1
2013-01-01,Advertência,1
2013-01-01,Agêncie e Distribuição,2
2013-01-01,Águas Públicas,2
2013-01-01,Alienação Fiduciária,1046
2013-01-01,Alienação Judicial,1
2013-01-01,Alimentos,93
2013-01-01,Ameaça,19
2013-01-01,Anulação,3
2013-01-01,Anulação e Correção de Provas / Questões,3
2013-01-01,Aposentadoria,14
2013-01-01,Aposentadoria por Invalidez,5
2013-01-01,Aposentadoria por Invalidez Acidentária,3
2013-01-01,Apreensão,2
2013-01-01,Apropriação indébita,4
2013-01-01,"Apropriação indébita (art. 168, caput)",1
2013-01-01,Aquisição,5
2013-01-01,Arrendamento Mercantil,38
2013-01-01,Arrendamento Rural,10
2013-01-01,Assinatura Básica Mensal,1
2013-01-01,Assistência à Saúde,1
2013-01-01,Associação,7
2013-01-01,Associação para a Produção e Tráfico e Condutas Afins,8
2013-01-01,Atentado Violento ao Pudor,7
2013-01-01,Atividade Política,3
2013-01-01,Ato Infracional,61
2013-01-01,Atos Administrativos,20
2013-01-01,Atos Unilaterais,1
2013-01-01,Autofalência,1
2013-01-01,Auxílio-Acidente (Art. 86),16
2013-01-01,Auxílio-Alimentação,474
2013-01-01,Auxílio-Doença Acidentário,79
2013-01-01,Auxílio-Doença Previdenciário,1
2013-01-01,Bancários,411
2013-01-01,Bem de Família,5
2013-01-01,Benefícios em Espécie,9
2013-01-01,Bens Públicos,1
2013-01-01,Busca e Apreensão de Menores,1
2013-01-01,Calúnia,1
2013-01-01,Cancelamento de Protesto,1
2013-01-01,Capacidade,39
2013-01-01,Cartão de Crédito,319
2013-01-01,Casamento,7
2013-01-01,Cédula de Crédito Bancário,9
2013-01-01,Cédula de Crédito Comercial,1
2013-01-01,Cédula de Crédito Industrial,2
2013-01-01,Cédula de Crédito Rural,4
2013-01-01,Cédula de Produto Rural,2
2013-01-01,Cédula Hipotecária,1
2013-01-01,Cessão de Crédito,2
2013-01-01,Cheque,68
2013-01-01,Classificação e/ou Preterição,11
2013-01-01,CNH - Carteira Nacional de Habilitação,13
2013-01-01,Cobrança indevida de ligações,6
2013-01-01,Cofins,18
2013-01-01,Coisas,51
2013-01-01,Comissão,2
2013-01-01,Comodato,2
2013-01-01,Compra e Venda,47
2013-01-01,Compromisso,2
2013-01-01,Concessão,7
2013-01-01,Concurso Público / Edital,63
2013-01-01,Condomínio,16
2013-01-01,Condomínio em Edifício,10
2013-01-01,Consórcio,18
2013-01-01,Constrangimento ilegal (art. 146),1
2013-01-01,Contra o Patrimônio,3
2013-01-01,Contratos Administrativos,10
2013-01-01,Contratos Bancários,698
2013-01-01,Contratos de Consumo,147
2013-01-01,Contratos de Participacao Financeira,674
2013-01-01,Contravenções Penais,9
2013-01-01,Contribuição de Iluminação Pública,3
2013-01-01,Contribuições,6
2013-01-01,Contribuições de Melhoria,2
2013-01-01,Contribuições Previdenciárias,131
2013-01-01,Contribuições Sociais,3
2013-01-01,Controle de Constitucionalidade,1
2013-01-01,Correção Monetária,4
2013-01-01,Corretagem,9
2013-01-01,Crédito Rural,1
2013-01-01,Crime contra o Pátrio-Poder e Tutela,2
2013-01-01,Crimes contra a Fauna,2
2013-01-01,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,30
2013-01-01,Crimes de Trânsito,24
2013-01-01,Crimes do Sistema Nacional de Armas,22
2013-01-01,Crimes do Sistema Nacional de Armas - L 9437,1
2013-01-01,Crimes Previstos no Estatuto da criança e do adolescente,1
2013-01-01,Curso de Formação,4
2013-01-01,Da Poluição,3
2013-01-01,Dano ao Erário,3
2013-01-01,Dano Qualificado,1
2013-01-01,De Tráfico Ilícito e Uso Indevido de Drogas,8
2013-01-01,Decorrente de Violência Doméstica,11
2013-01-01,Demissão ou Exoneração,1
2013-01-01,Depósito,2
2013-01-01,Desapropriação,9
2013-01-01,Desapropriação de Imóvel Urbano,3
2013-01-01,Desapropriação Indireta,2
2013-01-01,Desapropriação por Utilidade Pública / DL 3.365/1941,3
2013-01-01,Desconto em folha de pagamento,2
2013-01-01,Descontos Indevidos,37
2013-01-01,Desobediência,1
2013-01-01,Despejo para Uso Próprio,3
2013-01-01,Despejo por Denúncia Vazia,2
2013-01-01,Despesas Condominiais,36
2013-01-01,Diárias e Outras Indenizações,2
2013-01-01,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,10
2013-01-01,DIREITO CIVIL,8
2013-01-01,DIREITO DA CRIANÇA E DO ADOLESCENTE,45
2013-01-01,Direito de Imagem,3
2013-01-01,Direito de Vizinhança,16
2013-01-01,DIREITO DO CONSUMIDOR,1
2013-01-01,DIREITO PENAL,15
2013-01-01,Direitos da Personalidade,1
2013-01-01,Direitos e Títulos de Crédito,4
2013-01-01,Dirigente Sindical,2
2013-01-01,Dissolução,69
2013-01-01,Dívida Ativa não-tributária,32
2013-01-01,Do Sistema Nacional de Armas,1
2013-01-01,Domínio Público,2
2013-01-01,Duplicata,37
2013-01-01,Edital,1
2013-01-01,Eleição,2
2013-01-01,Empregado Público / Temporário,24
2013-01-01,Empreitada,1
2013-01-01,Empréstimos Compulsórios,1
2013-01-01,Ensino Fundamental e Médio,11
2013-01-01,Ensino Superior,15
2013-01-01,Equivalência salarial,2
2013-01-01,Erro Médico,8
2013-01-01,Esbulho / Turbação / Ameaça,18
2013-01-01,Escolaridade,1
2013-01-01,Espécies de Contratos,80
2013-01-01,Espécies de Títulos de Crédito,31
2013-01-01,Estabelecimentos de Ensino,6
2013-01-01,Estabilidade,1
2013-01-01,Estelionato,13
2013-01-01,Estupro,17
2013-01-01,Estupro (Art. 213),2
2013-01-01,Estupro de vulnerável,22
2013-01-01,Exame de Saúde e/ou Aptidão Física,5
2013-01-01,Exame Psicotécnico / Psiquiátrico,23
2013-01-01,Exclusão - ICMS,2
2013-01-01,Exclusão de associado,1
2013-01-01,Exibicao de Documentos,92
2013-01-01,Exoneração,28
2013-01-01,Expurgos Inflacionários / Planos Econômicos,184
2013-01-01,Extorsão,2
2013-01-01,Família,21
2013-01-01,Férias,13
2013-01-01,FGTS/Fundo de Garantia Por Tempo de Serviço,1
2013-01-01,Financiamento de Produto,2
2013-01-01,Fiscalização,1
2013-01-01,Fixação,5
2013-01-01,Fornecimento de Água,14
2013-01-01,Fornecimento de Energia Elétrica,153
2013-01-01,Franquia,1
2013-01-01,Funcionamento de Comércio de Derivados de Petróleo,1
2013-01-01,Furto,27
2013-01-01,Furto (art. 155),4
2013-01-01,Furto Privilegiado,3
2013-01-01,Furto Qualificado,100
2013-01-01,"Furto Qualificado (Art. 155, § 4o.)",5
2013-01-01,Garantias Constitucionais,3
2013-01-01,Gratificação de Incentivo,1
2013-01-01,Gratificação Natalina/13º salário,1
2013-01-01,Gratificações de Atividade,12
2013-01-01,Gratificações e Adicionais,13
2013-01-01,Grave,1
2013-01-01,Guarda,18
2013-01-01,Habilitação / Registro Cadastral / Julgamento / Homologação,2
2013-01-01,Hipoteca,1
2013-01-01,Homicídio Privilegiado,2
2013-01-01,Homicídio Qualificado,255
2013-01-01,Homicídio Simples,64
2013-01-01,Honorarios Profissionais,40
2013-01-01,ICMS / Incidência Sobre o Ativo Fixo,1
2013-01-01,ICMS/ Imposto sobre Circulação de Mercadorias,155
2013-01-01,ICMS/Importação,3
2013-01-01,Imissão,8
2013-01-01,Impostos,40
2013-01-01,Improbidade Administrativa,27
2013-01-01,Inadimplemento,54
2013-01-01,Inclusão Indevida em Cadastro de Inadimplentes,317
2013-01-01,Inconstitucionalidade Material,1
2013-01-01,Indenização / Terço Constitucional,1
2013-01-01,Indenização por Dano Material,63
2013-01-01,Indenização por Dano Moral,897
2013-01-01,Infração Administrativa,2
2013-01-01,Ingresso e Concurso,1
2013-01-01,Ingresso e Exclusão dos Sócios na Sociedade,1
2013-01-01,Injúria,2
2013-01-01,Integralidade,75
2013-01-01,Interpretação / Revisão de Contrato,7
2013-01-01,Invalidez Permanente,1
2013-01-01,Inventário e Partilha,58
2013-01-01,Investigação de Maternidade,1
2013-01-01,Investigação de Paternidade,32
2013-01-01,IPTU/ Imposto Predial e Territorial Urbano,130
2013-01-01,IPVA - Imposto Sobre Propriedade de Veículos Automotores,22
2013-01-01,IRPF/Imposto de Renda de Pessoa Física,37
2013-01-01,Isonomia,4
2013-01-01,Isonomia/Equivalência Salarial,10
2013-01-01,ISS/ Imposto sobre Serviços,30
2013-01-01,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,2
2013-01-01,ITCD - Imposto de Transmissão Causa Mortis,1
2013-01-01,Jornada de Trabalho,7
2013-01-01,Latrocínio,39
2013-01-01,Leve,3
2013-01-01,Liberação de Veículo Apreendido,7
2013-01-01,Licença Prêmio,1
2013-01-01,Licença-Prêmio,9
2013-01-01,Licenças,6
2013-01-01,Licenças / Afastamentos,1
2013-01-01,Licenciamento de Veículo,5
2013-01-01,Licitações,10
2013-01-01,Locação de Imóvel,105
2013-01-01,Locação de Móvel,2
2013-01-01,Lotação,1
2013-01-01,Mandato,11
2013-01-01,Marca,1
2013-01-01,Medidas Sócioeducativas,6
2013-01-01,Meio Ambiente,24
2013-01-01,Militar,3
2013-01-01,Multas e demais Sanções,42
2013-01-01,Municipais,9
2013-01-01,Mútuo,116
2013-01-01,Nomeação,12
2013-01-01,Nota Promissória,39
2013-01-01,Nulidade e Anulação de Testamento,3
2013-01-01,Obrigações,103
2013-01-01,Pagamento,11
2013-01-01,Pagamento Atrasado / Correção Monetária,1
2013-01-01,Pagamento em Consignação,1
2013-01-01,Parceria Agrícola e/ou pecuária,3
2013-01-01,Penhor,1
2013-01-01,Pensão,19
2013-01-01,Pensão por Morte (Art. 74/9),7
2013-01-01,Pessoas naturais,2
2013-01-01,PIS,5
2013-01-01,Piso Salarial,4
2013-01-01,Planos de Saúde,71
2013-01-01,Posse,73
2013-01-01,Posse de Drogas para Consumo Pessoal,11
2013-01-01,Posse e Exercício,1
2013-01-01,Prazo de Validade,2
2013-01-01,Prestação de Serviços,38
2013-01-01,Previdência privada,56
2013-01-01,Promessa de Compra e Venda,97
2013-01-01,Promoção,29
2013-01-01,Promoção / Ascensão,75
2013-01-01,Propriedade,15
2013-01-01,Readaptação,4
2013-01-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",8
2013-01-01,"Reajustes de Remuneração, Proventos ou Pensão",882
2013-01-01,Receptação,11
2013-01-01,Receptação Qualificada,1
2013-01-01,Reconhecimento / Dissolução,46
2013-01-01,Recuperação judicial e Falência,5
2013-01-01,Regime de Bens Entre os Cônjuges,4
2013-01-01,Regime Estatutário,5
2013-01-01,Registro de Imóveis,9
2013-01-01,Regulamentação de Visitas,9
2013-01-01,Reintegração,6
2013-01-01,Reivindicação,2
2013-01-01,Relações de Parentesco,3
2013-01-01,Representação comercial,13
2013-01-01,Rescisão / Resolução,1
2013-01-01,Rescisão do contrato e devolução do dinheiro,44
2013-01-01,Reserva de Dominio,1
2013-01-01,Responsabilidade Civil,446
2013-01-01,Responsabilidade da Administração,7
2013-01-01,Responsabilidade do Fornecedor,1
2013-01-01,Restabelecimento,4
2013-01-01,Retificação de Nome,2
2013-01-01,Revisão,30
2013-01-01,Revogação/Anulação de multa ambiental,1
2013-01-01,Revogação/Concessão de Licença Ambiental,1
2013-01-01,Roubo,39
2013-01-01,Roubo (art. 157),11
2013-01-01,Roubo Majorado,199
2013-01-01,Salário-Família,2
2013-01-01,Saúde,14
2013-01-01,Seção Cível,1
2013-01-01,Seguida de Morte,1
2013-01-01,Seguro,294
2013-01-01,Seqüestro e cárcere privado,3
2013-01-01,Serviços,4
2013-01-01,Serviços Hospitalares,3
2013-01-01,Serviços Profissionais,1
2013-01-01,Servidão,1
2013-01-01,Servidao de Eletroduto,2
2013-01-01,Servidor Público Civil,61
2013-01-01,Servidores Ativos,14
2013-01-01,Servidores Inativos,29
2013-01-01,Sistema Financeiro da Habitação,28
2013-01-01,Sistema Nacional de Trânsito,29
2013-01-01,Sistema Remuneratório e Benefícios,125
2013-01-01,Sociedade,10
2013-01-01,Substituição do Produto,5
2013-01-01,Sucessões,15
2013-01-01,Suspensão,1
2013-01-01,Suspensão da Exigibilidade,1
2013-01-01,Sustação de Protesto,7
2013-01-01,Taxa de Coleta de Lixo,1
2013-01-01,Taxa de Licenciamento de Estabelecimento,4
2013-01-01,Taxa de Limpeza Pública,1
2013-01-01,Taxas,2
2013-01-01,Telefonia,384
2013-01-01,Tempo de Serviço,4
2013-01-01,Títulos de Crédito,3
2013-01-01,Tráfico de Drogas e Condutas Afins,349
2013-01-01,Transação,9
2013-01-01,Transporte Aéreo,3
2013-01-01,Transporte de Coisas,1
2013-01-01,Transporte de Pessoas,2
2013-01-01,Transporte Terrestre,1
2013-01-01,Tratamento da Própria Saúde,2
2013-01-01,Tratamento Medico-Hospitalar e/ou Fornecimento,67
2013-01-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,532
2013-01-01,Tutela e Curatela,4
2013-01-01,União Estável ou Concubinato,6
2013-01-01,Uso ou Tráfico de Drogas,4
2013-01-01,Usucapiao (Bens Moveis),1
2013-01-01,Usucapião da L 6.969/1981,1
2013-01-01,Usucapião Especial (Constitucional),2
2013-01-01,Usucapião Extraordinária,20
2013-01-01,Usucapião Ordinária,5
2013-01-01,Viagem ao Exterior,1
2013-01-01,Viagem Nacional,1
2013-01-01,Violação de direito autoral,4
2013-01-01,Violação de domicílio,3
2013-01-01,NA,3013
2013-02-01,Abandono Intelectual,1
2013-02-01,Abandono Material,12
2013-02-01,Abatimento proporcional do preço,2
2013-02-01,Abono de Permanência,1
2013-02-01,Abuso Sexual,2
2013-02-01,Acidente Aéreo,1
2013-02-01,Acidente de Trabalho,31
2013-02-01,Acidente De Trabalho,41
2013-02-01,Acidente de Trânsito,102
2013-02-01,Acumulação de Cargos,2
2013-02-01,Adicional de Horas Extras,5
2013-02-01,Adicional de Insalubridade,13
2013-02-01,Adicional de Periculosidade,1
2013-02-01,Adicional de Serviço Noturno,2
2013-02-01,Adjudicação Compulsória,15
2013-02-01,Administração de Herança,3
2013-02-01,Admissão / Permanência / Despedida,2
2013-02-01,Adoção de Adolescente,1
2013-02-01,Adoção de Criança,8
2013-02-01,Adoção de Maior,2
2013-02-01,Adulteração de Sinal Identificador de Veículo Automotor,2
2013-02-01,Águas Públicas,2
2013-02-01,Alienação Fiduciária,5045
2013-02-01,Alimentos,284
2013-02-01,Ameaça,29
2013-02-01,Ameaça (art. 147),4
2013-02-01,Anulação,2
2013-02-01,Anulação e Correção de Provas / Questões,3
2013-02-01,Aposentadoria,12
2013-02-01,Aposentadoria por Invalidez,9
2013-02-01,Aposentadoria por Invalidez Acidentária,6
2013-02-01,Apreensão,1
2013-02-01,Apropriação indébita,2
2013-02-01,Aquisição,14
2013-02-01,Arrendamento Mercantil,353
2013-02-01,Arrendamento Rural,29
2013-02-01,Assembléia,4
2013-02-01,Assinatura Básica Mensal,7
2013-02-01,Assistência à Saúde,1
2013-02-01,Associação,5
2013-02-01,Associação para a Produção e Tráfico e Condutas Afins,13
2013-02-01,Atentado Violento ao Pudor,14
2013-02-01,Ato Infracional,112
2013-02-01,Atos Administrativos,14
2013-02-01,Auxílio-Acidente (Art. 86),79
2013-02-01,Auxílio-Alimentação,466
2013-02-01,Auxílio-Doença Acidentário,260
