weekDay,assunto_cnj,count
Thu,Auxílio-Acidente (Art. 86),4328
Thu,Auxílio-Alimentação,14785
Thu,Auxílio-Doença Acidentário,14183
Thu,Auxílio-Doença Previdenciário,18
Thu,Auxílio-Funeral,10
Thu,Auxílio-Natalidade,10
Thu,Auxílio-Reclusão,2
Thu,Auxílio-Reclusão (Art. 80),1
Thu,Auxílio-transporte,300
Thu,Averbação / Contagem de Tempo Especial,16
Thu,Averbação / Contagem Recíproca,8
Thu,Bancários,3494
Thu,Bem de Família,355
Thu,"Benefício Assistencial (Art. 203,V CF/88)",3
Thu,Benefícios em Espécie,1079
Thu,Benfeitorias,41
Thu,Bens Públicos,47
Thu,Bloqueio de Matrícula,4
Thu,Bolsa de Valores,1
Thu,Busca e Apreensão de Menores,242
Thu,Cadastro de Análise de Crédito,17333
Thu,Cálculo de ICMS por dentro,7
Thu,Calúnia,160
Thu,Câmbio,5
Thu,Cancelamento de Hipoteca,10
Thu,Cancelamento de Protesto,519
Thu,Cancelamento de vôo,174
Thu,Capacidade,2762
Thu,Capitalização e Previdência Privada,3
Thu,Cartão de Crédito,1928
Thu,Casa de Prostituição,5
Thu,Casamento,738
Thu,Cédula de Crédito à Exportação,8
Thu,Cédula de Crédito Bancário,532
Thu,Cédula de Crédito Comercial,64
Thu,Cédula de Crédito Industrial,30
Thu,Cédula de Crédito Rural,808
Thu,Cédula de Produto Rural,230
Thu,Cédula Hipotecária,96
Thu,Cessão de Crédito,132
Thu,Cessão de créditos não-tributários,9
Thu,Cheque,6436
Thu,Cirurgia,1
Thu,Classificação de créditos,77
Thu,Classificação e/ou Preterição,747
Thu,CND/Certidão Negativa de Débito,7
Thu,CNH - Carteira Nacional de Habilitação,3110
Thu,Coação no curso do processo,237
Thu,Cobrança indevida de ligações,117
Thu,Cofins,188
Thu,Coisas,3199
Thu,"Colaboração com Grupo, Organização ou Associação Destinados à Produção ou Tráfico de Drogas",4
Thu,Comercialização de dados cadastrais de consumidores,500
Thu,Comissão,69
Thu,Comodato,358
Thu,Compensação,15
Thu,Compensação de Prejuízo,3
Thu,Complementação de Benefício/Ferroviário,30
Thu,Compra e Venda,9841
Thu,Compromisso,329
Thu,Compulsória,6
Thu,Comunicação falsa de crime ou de contravenção,11
Thu,Concessão,683
Thu,Concessão / Permissão / Autorização,48
Thu,Concurso de Credores,46
Thu,Concurso Público / Edital,2738
Thu,Concussão,104
Thu,Condições Especiais para Prestação de Prova,9
Thu,Condomínio,3137
Thu,Condomínio em Edifício,1310
Thu,Confusão,2
Thu,Conselhos Regionais e Afins (Anuidade),13
Thu,Consórcio,3577
Thu,Constituição,3
Thu,Constituição de Renda,5
Thu,Constrangimento ilegal,15
Thu,Constrangimento ilegal (art. 146),2
Thu,Consulta,1
Thu,Contra a dignidade sexual,13
Thu,Contra a Economia Popular,1
Thu,Contra a Família,13
Thu,Contra a Fauna,2
Thu,Contra a Honra,2
Thu,Contra a Incolumidade Pública,5
Thu,Contra a inviolabilidade de correspondência,1
Thu,Contra a inviolabilidade de domicílio,1
Thu,Contra a liberdade pessoal,18
Thu,Contra a Paz Pública,1
Thu,Contra a Propriedade Intelectual,1
Thu,Contra a vida,42
Thu,Contra o Meio Ambiente,2
Thu,Contra o Patrimônio,47
Thu,Contra o sentimento religioso e contra o respeito aos mortos,1
Thu,Contrabando ou Descaminho,31
Thu,Contrato Temporário de Mão de Obra L 8.745/1993,116
Thu,Contratos Administrativos,1001
Thu,Contratos Bancários,65984
Thu,Contratos de Consumo,4170
Thu,Contratos de Participacao Financeira,16082
Thu,Contravenções Penais,555
Thu,Contribuição de Iluminação Pública,2
Thu,Contribuição Sindical,93
Thu,Contribuição Sindical Rural,3
Thu,Contribuições,105
Thu,Contribuições Corporativas,2
Thu,Contribuições de Melhoria,228
Thu,Contribuições Especiais,2
Thu,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",34
Thu,Contribuições Previdenciárias,801
Thu,Contribuições Sociais,35
Thu,Controle de Constitucionalidade,23
Thu,Convênio,19
Thu,Convolação de recuperação judicial em falência,17
Thu,Corpo Feminino,2
Thu,Correção Monetária,13
Thu,Corretagem,1300
Thu,Corrupção ativa,299
Thu,Corrupção de Menores,12
Thu,CORRUPCAO DE MENORES - L 2252,2
Thu,Corrupção ou Poluição de Água Potável,1
Thu,Corrupção passiva,144
Thu,Creditamento,1
Thu,Crédito Prêmio,2
Thu,Crédito Rural,63
Thu,Crédito Tributário,85
Thu,Cremação/Traslado,2
Thu,Crime contra o Pátrio-Poder e Tutela,164
Thu,Crime Tentado :: Competência de Crime Sumário,1
Thu,Crime Tentado :: Decorrente de Violência Doméstica,4
Thu,Crimes Contra a Administração da Justiça,20
Thu,Crimes Contra a Assistência Familiar,1
Thu,Crimes contra a Dignidade Sexual,3
Thu,Crimes contra a Dignidade Sexual :: Competência de Violência Doméstica,1
Thu,Crimes contra a Economia Popular,1
Thu,Crimes contra a Família,1
Thu,Crimes contra a Fauna,105
Thu,Crimes contra a Fé Pública,2
Thu,Crimes contra a Flora,199
Thu,Crimes contra a Honra,1
Thu,Crimes contra a Incolumidade Pública,1
Thu,Crimes contra a liberdade pessoal,8
Thu,Crimes Contra a Ordem Economica,1
Thu,Crimes contra a Paz Pública,1
Thu,Crimes contra a vida,7
Thu,Crimes contra as Marcas,5
Thu,Crimes contra as Relações de Consumo,589
Thu,Crimes contra as Telecomunicações,2
Thu,Crimes Contra o Estado de Filiação :: Competência de Crime Sumário,1
Thu,Crimes contra o Meio Ambiente e o Patrimônio Genético,3
Thu,Crimes contra o Patrimônio,5
Thu,Crimes Contra o Sistema Financeiro,1
Thu,Crimes da Lei de licitações,232
Thu,Crimes de Abuso de Autoridade,27
Thu,Crimes de Imprensa,1
Thu,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",87
Thu,Crimes de Responsabilidade,179
Thu,Crimes de Tortura,102
Thu,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,26
Thu,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,514
Thu,Crimes de Trânsito,1872
Thu,Crimes do Sistema Nacional de Armas,12071
Thu,Crimes do Sistema Nacional de Armas - L 9437,13
Thu,Crimes Eleitorais,3
Thu,Crimes Falimentares,50
Thu,Crimes Militares,7
Thu,Crimes Praticados por Funcionários Públicos Contra a Administração em Geral,3
Thu,Crimes Praticados por Particular Contra a Administração em Geral,2
Thu,Crimes Previstos na Legislação Extravagante,23
Thu,Crimes Previstos na Legislação Extravagante :: Competência de Crime Sumário,1
Thu,Crimes Previstos no Estatuto da criança e do adolescente,120
Thu,Crimes Previstos no Estatuto do Idoso,37
Thu,Crimes Resultante de Preconceito de Raça ou de Cor,2
Thu,Curadoria dos bens do ausente,9
Thu,Curso de Formação,139
Thu,Custeio de Assistência Médica,26
Thu,Da Poluição,188
Thu,Dação em Pagamento,5
Thu,Dano,49
Thu,Dano (art. 163),26
Thu,Dano Ambiental,37
Thu,Dano ao Erário,95
Thu,Dano Qualificado,151
Thu,Data Base,6
Thu,de Abuso de Autoridade,1
Thu,De Imprensa,2
Thu,De Tortura,4
Thu,De Tráfico Ilícito e Uso Indevido de Drogas,576
Thu,De Trânsito,20
Thu,Debêntures,14
Thu,Decadência,7
Thu,Decorrente de Violência Doméstica,3009
Thu,Decretação de Ofício,3
Thu,"Defeito, nulidade ou anulação",40
Thu,Defensoria Pública,8
Thu,Defraudação de Penhor,1
Thu,Demissão ou Exoneração,131
Thu,Denunciação caluniosa,337
Thu,Depósito,92
Thu,Depósito Judicial,1
Thu,Desabamento ou desmoronamento,1
Thu,Desacato,321
Thu,Desacato (art. 331),12
Thu,Desapropriação,542
Thu,Desapropriação de Imóvel Urbano,19
Thu,Desapropriação Indireta,260
Thu,Desapropriação por Interesse Social Comum / L 4.132/1962,10
Thu,Desapropriação por Utilidade Pública / DL 3.365/1941,204
Thu,Desastre ferroviário / Perigo de Desastre Ferroviário,2
Thu,Desconsideração da Personalidade Jurídica,24
Thu,Desconto em folha de pagamento,180
Thu,Descontos Indevidos,2352
Thu,Desenho Industrial,34
Thu,Deserdação,4
Thu,Desmembramento,1
Thu,Desobediência,134
Thu,Desobediência (art. 330),4
Thu,Desobediência a decisão judicial sobre perda ou suspensão de direitos,174
Thu,Despacho de Citação,1
Thu,Despejo para Uso de Ascendentes e Descendentes,12
Thu,Despejo para Uso Próprio,135
Thu,Despejo por Denúncia Vazia,279
Thu,Despesas Condominiais,2715
Thu,Destruição / Subração / Ocultação de Cadáver,3
Thu,Diárias e Outras Indenizações,99
Thu,Difamação,56
Thu,Difusão de doença ou praga,1
Thu,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,1166
Thu,Direito Autoral,415
Thu,DIREITO CIVIL,2723
Thu,DIREITO DA CRIANÇA E DO ADOLESCENTE,4630
Thu,DIREITO DA SAÚDE,27
Thu,Direito de Greve,154
Thu,Direito de Imagem,358
Thu,Direito de Preferência,10
Thu,Direito de Vizinhança,1746
Thu,DIREITO DO CONSUMIDOR,2233
Thu,DIREITO DO TRABALHO,4
Thu,DIREITO MARÍTIMO,4
Thu,DIREITO PENAL,1374
Thu,Direitos / Deveres do Condômino,86
Thu,Direitos da Personalidade,60
Thu,Direitos da Personalidade :: Competência de Voluntárias - JIJ,1
Thu,Direitos e Títulos de Crédito,27
Thu,Dirigente Sindical,36
Thu,Disponibilidade / Aproveitamento,1
Thu,Disposição de coisa alheia como própria,13
Thu,Dissolução,6012
Thu,Dívida Ativa não-tributária,568
Thu,Dívida Pública Mobiliária,2
Thu,Divisão e Demarcação,638
Thu,Do Sistema Nacional de Armas,150
Thu,Doação,207
Thu,Doença em Pessoa da Família,9
Thu,Domínio Público,30
Thu,Duplicata,3833
Thu,Duplicata Simulada,8
Thu,Edital,54
Thu,Eleição,33
Thu,Empregado Público / Temporário,1826
Thu,Emprego de Processo Proibido/Substância não permitida,1
Thu,Emprego irregular de verbas ou rendas públicas,1
Thu,Empreitada,459
Thu,Empréstimo consignado,2145
Thu,Empréstimos Compulsórios,12
Thu,Energia Elétrica,54
Thu,Enfiteuse,2
Thu,Enquadramento,48
Thu,Enriquecimento ilícito,12
Thu,Enriquecimento sem Causa,31
Thu,Ensino Fundamental e Médio,10768
Thu,Ensino Fundamental e Médio :: Competência de Cível - JIJ,1
Thu,Ensino Fundamental e Médio :: Competência de Execução Cível - JIJ,2
Thu,Ensino Superior,3753
Thu,Entrada e Permanência de Menores,22
Thu,Entrada e Permanência de Menores :: Competência de Procedimento Administrativo - JIJ,2
Thu,Entrega de Filho Menor a Pessoa Inidônea :: Competência de Crime Sumário,1
Thu,Equilíbrio Financeiro,11
Thu,Equivalência salarial,1
Thu,Erro Médico,1620
Thu,Esbulho / Turbação / Ameaça,4117
Thu,"Esbulho possessório (art. 161, II)",1
Thu,Escolaridade,69
Thu,Espécies de Contratos,6907
Thu,Espécies de Títulos de Crédito,3674
Thu,Estabelecimentos de Ensino,983
Thu,Estabilidade,20
Thu,Estaduais,90
Thu,Estágio Probatório,7
Thu,Estatuto da criança e do adolescente,5
Thu,Estelionato,882
Thu,Estelionato Majorado,19
Thu,Estimatório,2
Thu,Estupro,1554
Thu,Estupro (Art. 213),210
Thu,Estupro de vulnerável,1933
Thu,Estupro de Vulnerável,2
Thu,Evicção ou Vicio Redibitório,31
Thu,Exame de Saúde e/ou Aptidão Física,172
Thu,Exame Psicotécnico / Psiquiátrico,318
Thu,Excesso de exação,2
Thu,Exclusão - ICMS,20
Thu,Exclusão de associado,26
Thu,Exclusão de filiado,1
Thu,Exclusão de herdeiro ou legatário,12
Thu,Execução Contratual,45
Thu,Exercício arbitrário das próprias razões,10
Thu,Exercício arbitrário ou abuso de poder,2
Thu,"Exercício Ilegal da Medicina, Arte Dentária ou Farmacêutica",4
Thu,Exibicao de Documentos,200
Thu,Exoneração,2502
Thu,Expedição de Certidão Positiva de Débito com Efeito de Negativa,9
Thu,Expedição de CND,2
Thu,Exploração do Trabalho Infantil :: Competência de Habilitações - JIJ,4
Thu,Explosão,12
Thu,Expurgos Inflacionários / Planos Econômicos,4340
Thu,Extinção,2
Thu,Extinção do Crédito Tributário,3
Thu,Extorsão,308
Thu,Extorsão (art. 158),4
Thu,Extorsão mediante seqüestro,141
Thu,Extorsão mediante seqüestro (art. 159),9
Thu,Extorsão mediante Sequestro Seguida de Lesão Corporal Grave,3
Thu,Extorsão mediante Seqüestro Seguida de Morte,7
Thu,Extravio de bagagem,192
Thu,"Extravio, sonegação ou inutilização de livro ou documento",3
Thu,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins,19
Thu,Falsa identidade,26
Thu,Falsidade de atestado médico,2
Thu,Falsidade ideológica,207
Thu,Falsidade material de atestado ou certidão,2
Thu,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,85
Thu,Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios,128
Thu,Falsificação de documento particular,57
Thu,Falsificação de documento público,252
Thu,Falsificação de papéis públicos,9
Thu,Falsificação do selo ou sinal público,24
Thu,"Falsificação do sinal empregado no contraste de metal precioso ou na fiscalização alfandegária, ou para outros fins",2
Thu,Falso testemunho ou falsa perícia,148
Thu,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,693
Thu,Família,1883
Thu,Fato Atípico,24
Thu,Fato Atípico :: Competência de Juizado Especial Crime,59
Thu,Fato Atípico :: Competência de Juizado Especial Crime - Trânsito,269
Thu,Fato Atípico :: Competência de Violência Doméstica,15
Thu,Fato Gerador/Incidência,20
Thu,Fatos Jurídicos,88
Thu,Fauna,14
Thu,Favorecimento da Prostituição,10
Thu,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,45
Thu,Favorecimento real,21
Thu,Federais,1
Thu,Férias,928
Thu,Ferroviário,1
Thu,FGTS/Fundo de Garantia Por Tempo de Serviço,2
Thu,Fiança,83
Thu,Financiamento de Produto,199
Thu,Financiamento ou Custeio de Produção ou Tráfico de Drogas,4
Thu,Fiscalização,185
Thu,Fixação,1308
Thu,Flora,6
Thu,Flora :: Competência de Fazenda Pública - Meio Ambiente,3
Thu,Fornecimento de Água,2176
Thu,Fornecimento de Energia Elétrica,7293
Thu,Fornecimento de insumos,4
Thu,Fornecimento de medicamentos,91
Thu,Fornecimento de Medicamentos,3744
Thu,Fraldas,3
Thu,Franquia,168
Thu,Fraude à execução,3
Thu,Fraude de lei sobre estrangeiros,6
Thu,Fraude na Entrega de Coisa,4
Thu,Fraude no Pagamento por Meio de Cheque,18
Thu,Fraude para Recebimento de Indenização ou Valor de Seguro,4
Thu,Fraude processual,8
Thu,Fuga de pessoa presa ou submetida a medida de segurança,2
Thu,Funcionamento de Comércio de Derivados de Petróleo,1
Thu,Funcionamento de Estabelecimentos Empresariais,18
Thu,Fundação de Direito Privado,8
Thu,Furto,2477
Thu,Furto (art. 155),275
Thu,Furto de coisa comum,2
Thu,Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior,10
Thu,Furto Privilegiado,154
Thu,Furto Qualificado,5259
Thu,"Furto Qualificado (Art. 155, § 4o.)",154
Thu,Garantias Constitucionais,527
Thu,Gestante / Adotante / Paternidade,48
Thu,Gestão de Negócios,128
Thu,Gratificação de Incentivo,310
Thu,Gratificação Incorporada / Quintos e Décimos / VPNI,35
Thu,Gratificação Natalina/13º salário,757
Thu,Gratificação Natalina/13º Salário,57
Thu,Gratificações da Lei 8.112/1990,7
Thu,Gratificações de Atividade,756
Thu,Gratificações e Adicionais,2004
Thu,Gratificações Estaduais Específicas,7
Thu,Gratificações Municipais Específicas,593
Thu,Grave,283
Thu,Gravíssima,124
Thu,Guarda,3090
Thu,Guarda com genitor ou responsável no exterior,1
Thu,Habilitação / Registro Cadastral / Julgamento / Homologação,63
Thu,Habitação,30
Thu,Hipoteca,140
Thu,Homicídio Privilegiado,138
Thu,Homicídio Qualificado,16238
Thu,Homicídio Simples,3952
Thu,Honorarios Profissionais,4362
Thu,Hora Extra,3
Thu,ICMS / Incidência Sobre o Ativo Fixo,113
Thu,ICMS/ Imposto sobre Circulação de Mercadorias,8313
Thu,ICMS/Importação,48
Thu,IE/ Imposto sobre Exportação,2
Thu,Imissão,931
Thu,Impedimento / Detenção / Prisão,3
Thu,Impostos,3895
Thu,Improbidade Administrativa,1154
Thu,Imputação do Pagamento,4
Thu,Inadimplemento,3058
Thu,Incapacidade Laborativa Parcial,20
Thu,Incapacidade Laborativa Permanente,15
Thu,Incapacidade Laborativa Temporária,5
Thu,Incapacidade Laborativa Temporária :: Competência da Fazenda Pública,19
Thu,Incêndio,409
Thu,Incentivos fiscais,5
Thu,Inclusão de associado,7
Thu,Inclusão de Dependente,25
Thu,Inclusão Indevida em Cadastro de Inadimplentes,20339
Thu,Inconstitucionalidade Material,37
Thu,Incorporação Imobiliária,3
Thu,Indenização / Terço Constitucional,413
Thu,Indenização por Dano Ambiental,40
Thu,Indenização por Dano Material,11835
Thu,Indenizaçao por Dano Moral,50
Thu,Indenização por Dano Moral,57191
Thu,Indenizações Regulares,105
Thu,Índice da Alíquota,6
Thu,Índice da URV Lei 8.880/1994,22
Thu,"Indução, Instigação ou Auxílio ao Uso de Drogas",1
Thu,Industrial / Mercantil,10
Thu,"Induzimento, Instigação ou Auxílio a Suicídio",4
Thu,Infanticídio,4
Thu,Infração Administrativa,335
Thu,Ingresso e Concurso,195
Thu,Ingresso e Exclusão dos Sócios na Sociedade,96
Thu,Injúria,124
Thu,Inquérito / Processo / Recurso Administrativo,31
Thu,Inscrição / Documentação,72
Thu,Inscrição na Matrícula de Registro Torrens,1
Thu,Inserção de dados falsos em sistema de informações,33
Thu,Inspeção Fitossanitária,4
Thu,Inspeção Sanitária de Origem Animal,24
Thu,Instituição de Bem de Família,2
Thu,Integralidade,743
Thu,Interdição,32
Thu,Interesse Particular,13
Thu,Internação com atividades externas,5
Thu,Internação compulsória,8
Thu,Internação sem atividades externas,23
Thu,Internação/Transferência Hospitalar,4
Thu,Interpretação / Revisão de Contrato,1223
Thu,Intervenção do Estado na Propriedade,100
Thu,Intervenção em Estado / Município,35
Thu,Invalidez Permanente,97
Thu,Inventário e Partilha,4981
Thu,Investigação de Maternidade,21
Thu,Investigação de Paternidade,1601
Thu,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",4
Thu,IPI/ Imposto sobre Produtos Industrializados,2
Thu,IPTU/ Imposto Predial e Territorial Urbano,10196
Thu,IPVA - Imposto Sobre Propriedade de Veículos Automotores,877
Thu,IRPF/Imposto de Renda de Pessoa Física,620
Thu,IRPJ/Imposto de Renda de Pessoa Jurídica,4
Thu,Irredutibilidade de Vencimentos,222
Thu,Isonomia,123
Thu,Isonomia/Equivalência Salarial,294
Thu,ISS/ Imposto sobre Serviços,2767
Thu,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,320
Thu,ITCD - Imposto de Transmissão Causa Mortis,206
Thu,ITR/ Imposto Territorial Rural,1
Thu,Jogo e Aposta,2
Thu,Jogos de Bingo e/ou Caça-níqueis,1
Thu,Jornada de Trabalho,820
Thu,Juros de Mora - Legais / Contratuais,14
Thu,Juros/Correção Monetária,10
Thu,Lançamento,15
Thu,Latrocínio,2372
Thu,Leasing Imobiliario,5
Thu,Legal,1
Thu,Lei de Imprensa,10
Thu,Lesão Corporal,1
Thu,Lesões Corporais,115
Thu,Letra de Câmbio,12
Thu,Leve,503
Thu,Liberação de Veículo Apreendido,352
Thu,Liberdade assistida,3
Thu,Licença Capacitação (Aperfeiçoamento Profissional),6
Thu,Licença por Acidente em Serviço,5
Thu,Licença Prêmio,822
Thu,Licença-Prêmio,444
Thu,Licenças,271
Thu,Licenças / Afastamentos,141
Thu,Licenciamento,2
Thu,Licenciamento / Exclusão,4
Thu,Licenciamento de Veículo,295
Thu,Licitações,705
Thu,Limitação Administrativa,1
Thu,Limitação de Juros,1
Thu,Limite de Idade,37
Thu,Liquidação,16
Thu,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,42
Thu,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,314
Thu,Liquidação / Cumprimento / Execução :: Competência de Precatória Registros Públicos,58
Thu,Locação / Permissão / Concessão / Autorização / Cessão de Uso,10
Thu,Locação de Imóvel,10962
Thu,Locação de Móvel,415
Thu,Lotação,33
Thu,Magistério público da educação básica - hora-atividade (Lei 11.738/08),1029
Thu,Magistratura,5
Thu,Mandato,4540
Thu,Marca,352
Thu,Maus Tratos,188
Thu,Maus Tratos :: Competência de Cautelares - JIJ,1
Thu,Maus Tratos :: Competência de Família Substituta - JIJ,2
Thu,Maus Tratos :: Competência de Habilitações - JIJ,19
Thu,Mediação para Servir a Lascívia de Outrem,1
Thu,Medicamento / Tratamento / Cirurgia de Eficácia não comprovada,4
Thu,Medidas Sócioeducativas,120
Thu,Meio Ambiente,918
Thu,Mercado de Capitais,1
Thu,Militar,1518
Thu,Mineração,1
Thu,Ministério Público,13
Thu,Modalidade / Limite / Dispensa / Inexigibilidade,5
Thu,Moeda Falsa / Assimilados,125
Thu,Motim de presos,2
Thu,Movimentos Repetitivos/Tenossinovite/LER/DORT,18
Thu,Multa,24
Thu,Multas e demais Sanções,7246
Thu,Municipais,342
Thu,Município,21
Thu,Mútuo,5281
Thu,Nomeação,804
Thu,Nota de Crédito Comercial,47
Thu,Nota de Crédito Industrial,6
Thu,Nota de Crédito Rural,25
Thu,Nota Promissória,3111
Thu,Novação,12
Thu,Nulidade / Anulação,20
Thu,Nulidade e Anulação de Partilha e Adjudicação de Herança,44
Thu,Nulidade e Anulação de Testamento,138
Thu,Obrigações,15658
Thu,Ocupação Temporária,1
Thu,Oferecimento de Drogas para Consumo Conjunto,7
Thu,Oferta,116
Thu,Orçamento,10
Thu,Ordem Urbanística,4
Thu,Ordenação da Cidade / Plano Diretor,113
Thu,Organização Político-administrativa / Administração Pública,18
Thu,Organizações Religiosas,7
Thu,Outras fraudes,5
Thu,Outras Substâncias Nocivas a Saúde Pública,3
Thu,Overbooking,25
Thu,Pagamento,2417
Thu,Pagamento Atrasado / Correção Monetária,44
Thu,Pagamento com Sub-rogação,5
Thu,Pagamento em Consignação,117
Thu,Pagamento Indevido,177
Thu,Parcelamento,25
Thu,Parcelamento de Vencimentos,1000
Thu,Parcelamento do solo urbano,28
Thu,Parceria Agrícola e/ou pecuária,527
Thu,Parlamentares,13
Thu,Partido Político,6
Thu,Parto Suposto,3
Thu,Patente,48
Thu,Patrimônio Histórico / Tombamento,14
Thu,Patrocínio infiel,11
Thu,Peculato,283
Thu,Peculato mediante erro de outrem,5
Thu,Penalidades,6
Thu,Penhor,69
Thu,Pensão,1934
Thu,Pensão por Morte (Art. 74/9),484
Thu,Perda da Propriedade,14
Thu,Perdas e Danos,86
Thu,Perigo para a vida ou saúde de outrem,5
Thu,Perigo para a vida ou saúde de outrem (art. 132),5
Thu,Pessoas Jurídicas,246
Thu,Pessoas naturais,1291
Thu,Petição de Herança,50
Thu,PIS,37
Thu,Piso Salarial,5864
Thu,Plano de Classificação de Cargos,69
Thu,Planos de saúde,73
Thu,Planos de Saúde,18316
Thu,Pobreza,2
Thu,Poluição,4
Thu,Por Remição,1
Thu,Posse,7027
Thu,Posse :: Competência de Fazenda Pública,5
Thu,Posse de Drogas para Consumo Pessoal,370
Thu,Posse e Exercício,109
Thu,Posse Sexual Mediante Fraude,15
Thu,Praticados por Particular Contra a Administração em Geral,5
Thu,Praticagem,1
Thu,Prazo de Validade,31
Thu,Prefeito,24
Thu,Preferências e Privilégios Creditórios,13
Thu,Prescrição,8
Thu,Prestação de Contas,23
Thu,Prestação de Serviços,8096
Thu,Prestação de serviços à comunidade,4
Thu,Prevaricação,5
Thu,Previdência privada,13159
Thu,Previlegiada,2
Thu,Previstos na Legislação Extravagante,2
Thu,Processo Administrativo Disciplinar / Sindicância,26
Thu,Processo Administrativo Disciplinar ou Sindicância,220
Thu,Processo Disciplinar / Sindicância,17
Thu,Processo e Procedimento,1
Thu,Processo Legislativo,10
Thu,Produtos Controlados / Perigosos,2
Thu,Programa de Computador,52
Thu,Programa de Desligamento Voluntário (PDV),3
Thu,Promessa de Compra e Venda,19892
Thu,Promessa de Recompensa,12
Thu,Promoção,2327
Thu,Promoção / Ascensão,2835
Thu,"Promoção, constituição, financiamento ou integração de Organização Criminosa",11
Thu,Propriedade,1971
Thu,Propriedade Fiduciária,75
Thu,Propriedade Intelectual / Industrial,945
Thu,Prorrogação,1
Thu,Protesto Indevido de Título,641
Thu,Prova de Títulos,26
Thu,Pulsos Excedentes,7
Thu,Quadrilha ou Bando,135
Thu,Quadrilha ou Bando (art. 288),2
Thu,Quanto à Carga,2
Thu,Quitação,2
Thu,Readaptação,46
Thu,Reajuste de Prestações,9
Thu,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",147
Thu,"Reajustes de Remuneração, Proventos ou Pensão",6078
Thu,Receptação,1618
Thu,Receptação Qualificada,216
Thu,Recolhimento e Tratamento de Lixo,1
Thu,Recondução,22
Thu,Reconhecimento / Dissolução,5769
Thu,Recuperação extrajudicial,4
Thu,Recuperação judicial e Falência,3725
Thu,Recursos Administrativos,3
Thu,Recursos Hídricos,6
Thu,"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública",24
Thu,Redistribuição,1
Thu,Redução a condição análoga à de escravo,1
Thu,Redução da Capacidade Auditiva,38
Thu,Redução da Capacidade Auditiva :: Competência da Fazenda Pública,1
Thu,Reforma,19
Thu,Regime,4
Thu,Regime de Bens Entre os Cônjuges,118
Thu,Regime Estatutário,114
Thu,Regime Previdenciário,184
Thu,Registro Civil das Pessoas Naturais,229
Thu,Registro das Pessoas Juridicas d de Titulos E,39
Thu,Registro de Imóveis,679
Thu,Registro de nascimento após prazo legal,7
Thu,Registro de Óbito após prazo legal,19
Thu,Registro em Cadastro,2230
Thu,Registro em Cadastro de Análise de Crédito,654
Thu,Registro em Cadastro de Inadimplentes,11984
Thu,Registro para comercialização de dados cadastrais de consumidores,401
Thu,REGISTROS PÚBLICOS,72
Thu,Regulamentação de Visitas,779
Thu,Reintegração,574
Thu,Reivindicação,896
Thu,Relações de Parentesco,241
Thu,Remissão das Dívidas,4
Thu,Remoção,101
Thu,Remuneração,31
Thu,Repasse de Verbas Públicas,18
Thu,Repetição de indébito,771
Thu,Representação comercial,1179
Thu,Reprodução ou adulteração de selo ou peça filatélica,1
Thu,Rescisão,6
Thu,Rescisão / Resolução,227
Thu,Rescisão do contrato e devolução do dinheiro,2274
Thu,Reserva de Dominio,1307
Thu,Reserva de Vagas para Deficientes,30
Thu,Reserva Remunerada,32
Thu,Resgate de Contribuição,70
Thu,Resistência,214
Thu,Resistência (art. 329),2
Thu,Responsabilidade Civil,31173
Thu,Responsabilidade Civil do Empregador,110
Thu,Responsabilidade Civil do Servidor Público / Indenização ao Erário,1
Thu,Responsabilidade Contratual,21
Thu,Responsabilidade da Administração,4859
Thu,Responsabilidade do Fornecedor,1083
Thu,Responsabilidade dos sócios,36
Thu,Responsabilidade Extracontratual,2
Thu,Restabelecimento,245
Thu,Resultante de Preconceito de Raça ou de Cor,2
Thu,Retificação de Área de Imóvel,13
Thu,Retificação de Data de Nascimento,30
Thu,Retificação de Nome,231
Thu,Retificação de Sexo,14
Thu,Retrocessão,1
Thu,Reversão,327
Thu,Revisão,3822
Thu,Revisão do Saldo Devedor,22
Thu,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",54
Thu,Revogação,2
Thu,Revogação de atos praticados em prejuízo de credores e da massa,9
Thu,Revogação/Anulação de multa ambiental,13
